individualCount,decimalLatitude,decimalLongitude,vernacularName
1,44.234833,-66.572333,WHALE-MINKE
1,44.233166,-66.545833,WHALE-MINKE
1,44.181666,-58.396666,WHALE-SPERM
1,44.241666,-66.560166,WHALE-MINKE
1,44.506833,-66.383166,WHALE-RIGHT
1,44.250166,-66.539,WHALE-MINKE
1,44.622166,-66.480166,WHALE-RIGHT
1,44.242666,-66.543833,WHALE-MINKE
1,44.618666,-66.460333,WHALE-RIGHT
1,44.243,-66.548166,WHALE-MINKE
1,44.606666,-66.466666,WHALE-RIGHT
2,44.595,-66.475,WHALE-RIGHT
1,44.603333,-66.453333,WHALE-RIGHT
1,44.224,-66.569333,WHALE-MINKE
1,44.233666,-66.535166,WHALE-MINKE
1,44.232666,-66.554666,WHALE-MINKE
1,44.216666,-57.908333,WHALE-NORTHERN BOTTLENOSE
4,44.4555,-57.186166,WHALES (NS)
1,44.2035,-66.5795,WHALE-MINKE
1,44.193333,-57.946666,WHALE-NORTHERN BOTTLENOSE
1,44.22,-57.968333,WHALE-NORTHERN BOTTLENOSE
1,44.235,-57.97,WHALE-BEAKED (NS)
1,44.247666,-66.540166,WHALE-MINKE
1,44.203333,-57.971666,WHALE-NORTHERN BOTTLENOSE
1,44.246166,-66.543333,WHALE-MINKE
20,44.783166,-54.813,WHALE- LONG-FINNED PILOT
1,44.243166,-66.533833,WHALE-MINKE
1,42.34341,-66.25949,CETACEAN (NS)
1,44.443833,-66.46,WHALE-RIGHT
2,44.222166,-66.549,WHALE-MINKE
1,43.940333,-59.153833,SEALS (NS)
1,44.238833,-66.548166,WHALE-MINKE
1,44.225,-57.95,WHALE-NORTHERN BOTTLENOSE
1,44.246666,-66.545166,WHALE-MINKE
1,44.2155,-66.575166,WHALE-MINKE
2,44.233333,-66.5505,WHALE-MINKE
1,44.218333,-57.943333,WHALE-SPERM
2,44.2425,-66.5305,WHALE-MINKE
1,44.245666,-66.5485,WHALE-MINKE
1,44.2175,-66.561666,WHALE-MINKE
100,44.138333,-59.643333,DOLPHINS-COMMON
1,44.232333,-66.536833,WHALE-MINKE
4,43.933833,-59.019666,DOLPHINS-COMMON
10,43.873333,-58.946666,WHALE- LONG-FINNED PILOT
1,44.185,-57.933333,WHALE-NORTHERN BOTTLENOSE
1,44.220333,-66.549666,WHALE-MINKE
1,43.2,-63.471666,WHALE-MINKE
1,44.203333,-57.941666,WHALE-NORTHERN BOTTLENOSE
1,43.233333,-60.776666,WHALES (NS)
6,44.14,-58.048333,WHALE- LONG-FINNED PILOT
2,44.2805,-66.505666,WHALE-MINKE
1,44.220166,-66.550333,WHALE-MINKE
,43.748833,-58.794833,WHALE-NORTHERN BOTTLENOSE
1,44.249833,-66.532333,WHALE-MINKE
2,44.221666,-58.005,WHALE-BEAKED (NS)
3,45.213333,-59.453333,DOLPHINS-WHITE-SIDED
,43.910166,-58.961666,WHALE-NORTHERN BOTTLENOSE
1,44.18,-57.95,WHALE-NORTHERN BOTTLENOSE
1,43.63962,-63.33563,CETACEAN (NS)
1,44.250166,-66.539833,WHALE-MINKE
1,44.195,-57.956666,WHALE-NORTHERN BOTTLENOSE
2,42.238333,-65.175,WHALE-BEAKED (NS)
1,44.246666,-66.542166,WHALE-MINKE
1,44.251833,-66.533166,WHALE-MINKE
1,43.865,-58.926666,WHALE-FIN
1,44.113333,-58.373333,WHALE-NORTHERN BOTTLENOSE
1,44.304333,-66.449166,WHALE-MINKE
20,44.11,-58.366666,WHALE- LONG-FINNED PILOT
3,44.225,-57.978333,WHALE-NORTHERN BOTTLENOSE
3,43.969833,-59.200833,WHALE- LONG-FINNED PILOT
10,43.9485,-59.004833,DOLPHINS-COMMON
1,43.921666,-58.898333,WHALE-BLUE
2,44.255,-66.5335,WHALE-MINKE
80,43.991666,-59.018333,DOLPHINS-COMMON
1,44.13,-58.381666,WHALE-NORTHERN BOTTLENOSE
1,44.239833,-66.5315,WHALE-MINKE
20,44.966666,-55.019333,WHALE- LONG-FINNED PILOT
1,44.13,-58.373333,WHALE-NORTHERN BOTTLENOSE
3,43.898333,-58.893333,WHALES (NS)
1,44.188333,-57.966666,WHALE-NORTHERN BOTTLENOSE
1,44.215,-57.958333,WHALE-NORTHERN BOTTLENOSE
1,43.138333,-61.048333,WHALES (NS)
12,44.198333,-58.008333,DOLPHINS-STRIPED
3,41.205,-66.215,DOLPHINS (NS)
1,44.4555,-57.186166,OCEAN SUNFISH
1,44.19,-57.905,DOLPHINS (NS)
1,44.226666,-57.963333,WHALE-NORTHERN BOTTLENOSE
1,44.158166,-59.672166,WHALES (NS)
1,44.198333,-57.97,WHALE-NORTHERN BOTTLENOSE
10,44.133333,-58.081666,DOLPHINS (NS)
1,44.3035,-66.442833,WHALE-MINKE
1,44.12,-58.353333,WHALE-NORTHERN BOTTLENOSE
5,44.145,-58.365,WHALE- LONG-FINNED PILOT
1,44.278,-66.492,WHALE-MINKE
4,44.177166,-60.0515,DOLPHINS-COMMON
1,44.221333,-66.3735,WHALE-MINKE
1,44.126666,-58.388333,WHALE-NORTHERN BOTTLENOSE
6,43.846333,-58.9125,WHALE- LONG-FINNED PILOT
30,43.863333,-58.91,WHALE- LONG-FINNED PILOT
2,42.143333,-65.33,WHALE-BEAKED (NS)
13,44.090666,-59.094333,WHALE-NORTHERN BOTTLENOSE
1,44.287166,-66.4805,WHALE-MINKE
1,44.21,-57.955,WHALE-NORTHERN BOTTLENOSE
1,44.266,-66.501333,WHALE-MINKE
5,44.008333,-58.988333,WHALE- LONG-FINNED PILOT
5,44.13,-58.396666,WHALE- LONG-FINNED PILOT
1,44.126666,-58.001666,WHALE-NORTHERN BOTTLENOSE
1,44.285333,-66.472166,WHALE-MINKE
2,44.201666,-61.348333,DOLPHINS (NS)
1,44.306,-66.434833,WHALE-MINKE
1,44.208333,-57.923333,WHALE-NORTHERN BOTTLENOSE
1,44.181666,-57.955,WHALE-NORTHERN BOTTLENOSE
1,44.2825,-66.478833,WHALE-MINKE
10,43.855,-58.923333,DOLPHINS-COMMON
2,44.295,-66.478,WHALE-MINKE
1,44.298666,-66.370833,WHALE-MINKE
1,44.295333,-66.347333,WHALE-MINKE
1,44.143,-66.4605,WHALE-MINKE
1,44.331333,-66.4245,WHALE-MINKE
1,44.249,-66.469,WHALE-MINKE
1,44.118333,-58.366666,WHALE-NORTHERN BOTTLENOSE
1,44.136666,-58.371666,WHALE-NORTHERN BOTTLENOSE
1,44.113333,-60.076666,WHALE-NORTHERN BOTTLENOSE
1,44.11,-58.448333,WHALE-NORTHERN BOTTLENOSE
1,44.287666,-66.4945,WHALE-MINKE
1,44.123333,-58.383333,WHALE-NORTHERN BOTTLENOSE
5,43.946666,-59.985,DOLPHINS-COMMON
20,43.876666,-58.93,DOLPHINS-COMMON
1,44.0285,-66.453333,WHALE-MINKE
1,44.312333,-66.430666,WHALE-MINKE
1,44.231166,-66.363833,WHALE-MINKE
1,44.2745,-66.499166,WHALE-MINKE
1,44.103666,-59.445833,SEALS (NS)
1,44.396166,-66.4255,WHALE-MINKE
200,43.918333,-58.981666,DOLPHINS-COMMON
1,44.113666,-66.472833,WHALE-MINKE
1,44.133333,-58.368333,WHALE-NORTHERN BOTTLENOSE
2,44.281333,-66.47,WHALE-MINKE
1,44.333166,-66.417333,WHALE-MINKE
1,44.176333,-66.412166,WHALE-MINKE
2,44.2615,-66.50417,WHALE-HUMPBACK
1,44.314333,-66.362166,WHALE-MINKE
1,44.191166,-66.457166,WHALE-MINKE
1,44.294666,-66.465833,WHALE-MINKE
1,44.277333,-66.434333,WHALE-MINKE
1,44.303166,-66.4585,WHALE-MINKE
1,41.116666,-66.296666,WHALES (NS)
1,44.3175,-66.488,WHALE-MINKE
1,44.286666,-66.455,WHALE-MINKE
2,44.3355,-66.3985,WHALE-MINKE
2,44.29117,-66.48183,WHALE-HUMPBACK
1,44.3255,-66.402333,WHALE-MINKE
5,44.118333,-58.098333,DOLPHINS-STRIPED
1,42.97085,-65.52808,OCEAN SUNFISH
2,44.28,-66.493666,WHALE-MINKE
1,44.315666,-66.372666,WHALE-MINKE
1,44.324833,-66.414166,WHALE-MINKE
1,44.087833,-66.496833,WHALE-MINKE
1,44.332833,-66.363,WHALE-MINKE
1,44.309,-66.447833,WHALE-MINKE
1,44.286166,-66.3585,WHALE-MINKE
1,44.326333,-66.411,WHALE-MINKE
1,44.314,-66.4215,WHALE-MINKE
1,44.240833,-66.36,WHALE-MINKE
2,44.2625,-66.500333,WHALE-MINKE
3,44.36133,-66.791,PORPOISE-HARBOUR
2,44.310833,-66.439833,WHALE-MINKE
1,44.2325,-66.444,WHALE-MINKE
2,44.31933,-66.43817,WHALE-HUMPBACK
1,44.331166,-66.4,WHALE-MINKE
2,44.31883,-66.43067,WHALE-HUMPBACK
1,44.286333,-66.365333,WHALE-MINKE
1,44.325666,-66.4025,WHALE-MINKE
1,44.300166,-66.450833,WHALE-MINKE
1,44.335,-66.3675,WHALE-MINKE
1,44.321666,-66.408333,WHALE-MINKE
1,44.297,-66.357333,WHALE-MINKE
1,44.26,-66.3465,WHALE-MINKE
1,44.209333,-66.428666,WHALE-MINKE
2,44.3265,-66.41117,WHALE-HUMPBACK
17,42.20313,-66.94329,DOLPHINS-STRIPED
1,44.346166,-66.346666,WHALE-MINKE
1,44.322666,-66.406,WHALE-MINKE
1,44.36133,-66.791,PORPOISE-HARBOUR
20,44.106666,-59.545,DOLPHINS-WHITE-SIDED
1,44.212333,-66.431166,WHALE-MINKE
1,44.350166,-66.357166,WHALE-MINKE
1,44.39083,-66.72733,WHALE-RIGHT
1,44.350666,-66.360666,WHALE-MINKE
1,44.219333,-66.454166,WHALE-MINKE
5,44.3285,-66.38833,PORPOISE-HARBOUR
1,44.3285,-66.404166,WHALE-MINKE
1,44.329333,-66.345166,WHALE-MINKE
1,44.322,-66.359833,WHALE-MINKE
3,44.31133,-66.38033,WHALE-HUMPBACK
2,44.3455,-66.35233,WHALE-HUMPBACK
1,44.315833,-66.348166,WHALE-MINKE
1,44.32017,-66.38667,SEAL-GREY
2,44.33417,-66.36867,WHALE-HUMPBACK
3,44.28533,-66.33983,PORPOISE-HARBOUR
6,44.330166,-66.367,WHALE-MINKE
3,44.31483,-66.37683,WHALE-HUMPBACK
1,44.323833,-66.401666,WHALE-MINKE
1,44.319833,-66.371666,WHALE-MINKE
1,44.370833,-66.352,WHALE-MINKE
1,42.28775,-67.13747,OCEAN SUNFISH
2,44.28767,-66.4695,PORPOISE-HARBOUR
3,44.22167,-66.44817,PORPOISE-HARBOUR
1,44.333166,-66.355,WHALE-MINKE
1,44.345666,-66.351333,WHALE-MINKE
2,44.41283,-66.23817,PORPOISE-HARBOUR
1,44.299333,-66.3675,WHALE-MINKE
1,44.340333,-66.3435,WHALE-MINKE
4,44.30083,-66.35883,PORPOISE-HARBOUR
1,44.020666,-60.254,WHALE-MINKE
10,43.875,-58.970333,DOLPHINS-WHITE-SIDED
1,44.327166,-66.349666,WHALE-MINKE
2,44.35883,-66.45817,PORPOISE-HARBOUR
2,44.34033,-66.4065,PORPOISE-HARBOUR
15,42.3461,-67.24916,DOLPHINS-WHITE-SIDED
2,44.40633,-66.713,WHALE-HUMPBACK
2,44.33317,-66.399,WHALE-HUMPBACK
3,44.30567,-66.44933,WHALE-HUMPBACK
1,44.3995,-66.7085,WHALE-HUMPBACK
1,44.103333,-58.376666,WHALE-NORTHERN BOTTLENOSE
5,44.26367,-66.57383,PORPOISE-HARBOUR
1,44.34467,-66.84817,WHALE-HUMPBACK
1,44.311333,-66.347666,WHALE-MINKE
1,44.24117,-66.4215,WHALE-MINKE
1,44.2925,-66.3455,WHALE-MINKE
1,44.105,-58.343333,WHALE-NORTHERN BOTTLENOSE
7,44.35217,-66.38483,PORPOISE-HARBOUR
1,44.23733,-66.59,WHALE-HUMPBACK
1,44.31417,-66.407,PORPOISE-HARBOUR
1,44.103333,-58.433333,WHALE-NORTHERN BOTTLENOSE
1,44.326333,-66.344166,WHALE-MINKE
2,44.322,-66.45317,PORPOISE-HARBOUR
2,44.028333,-58.248333,DOLPHINS (NS)
20,43.005,-63.408333,DOLPHINS (NS)
1,44.043333,-61.175,WHALES (NS)
2,44.367,-66.31517,WHALE-HUMPBACK
1,44.261,-66.48767,WHALE-MINKE
1,43.909833,-59.102333,SEATURTLE-LEATHERBACK
4,44.22117,-66.49833,WHALE-HUMPBACK
2,43.108333,-63.456666,WHALES (NS)
12,44.381,-66.30383,WHALE-ATLANTIC PILOT
2,44.24333,-66.4695,PORPOISE-HARBOUR
1,44.3325,-66.38817,WHALE-MINKE
8,43.935,-58.997333,DOLPHINS-COMMON
2,44.24117,-66.50883,WHALE-HUMPBACK
1,44.31417,-66.4015,SEAL-GREY
2,45.078333,-59.361666,DOLPHINS-COMMON
2,44.2635,-66.46433,PORPOISE-HARBOUR
2,44.31933,-66.336,WHALE-HUMPBACK
1,44.3465,-66.35783,PORPOISE-HARBOUR
1,44.103333,-60.198333,WHALE-NORTHERN BOTTLENOSE
2,43.773166,-58.9575,WHALE-FIN
2,44.3545,-66.3355,WHALE-HUMPBACK
10,44.068333,-58.388333,WHALE- LONG-FINNED PILOT
6,43.968333,-59.0185,DOLPHINS-WHITE-SIDED
2,44.28167,-66.33967,WHALE-HUMPBACK
25,43.871666,-58.953333,DOLPHINS-COMMON
1,44.351833,-66.341666,WHALE-MINKE
50,44.589,-60.184833,DOLPHINS-COMMON
2,44.31367,-66.41017,WHALE-HUMPBACK
3,44.33117,-66.3895,WHALE-HUMPBACK
2,41.025,-66.33,DOLPHINS (NS)
13,44.326,-66.38467,PORPOISE-HARBOUR
7,44.018333,-58.261666,DOLPHINS-STRIPED
20,43.968333,-59.0185,DOLPHINS-WHITE-SIDED
20,43.871666,-58.95,DOLPHINS (NS)
8,44.129166,-57.361,WHALE- LONG-FINNED PILOT
2,44.33317,-66.38183,WHALE-HUMPBACK
2,41.103333,-66.305,DOLPHINS-COMMON
1,44.046666,-59.243333,WHALE-NORTHERN BOTTLENOSE
1,44.103333,-58.416666,WHALE-NORTHERN BOTTLENOSE
3,44.33333,-66.43667,WHALE-HUMPBACK
1,44.075,-58.368333,WHALE-NORTHERN BOTTLENOSE
3,44.021666,-58.241666,DOLPHINS (NS)
7,44.28317,-66.4275,PORPOISE-HARBOUR
1,44.005,-57.921666,WHALE-NORTHERN BOTTLENOSE
1,44.103333,-58.363333,WHALE-NORTHERN BOTTLENOSE
1,43.908333,-58.98,WHALES (NS)
6,42.048333,-65.536666,WHALE- LONG-FINNED PILOT
6,43.952833,-58.985166,DOLPHINS-WHITE-SIDED
1,43.448333,-63.476666,WHALE-MINKE
1,37.423333,-72.881666,DOLPHINS (NS)
1,44.349333,-66.334,WHALE-MINKE
1,44.101666,-60.233333,WHALE-NORTHERN BOTTLENOSE
1,44.253166,-67.105333,WHALE-FIN
4,43.865,-58.948333,WHALE-BEAKED (NS)
2,43.87,-58.966666,WHALE-NORTHERN BOTTLENOSE
,44.103333,-58.361666,DOLPHINS-COMMON
3,43.935,-58.977666,WHALE-NORTHERN BOTTLENOSE
3,42.478333,-64.448333,DOLPHINS (NS)
1,42.03,-65.555,WHALE-SPERM
1,44.008333,-59.015,WHALE-NORTHERN BOTTLENOSE
,43.850166,-58.890833,WHALE-NORTHERN BOTTLENOSE
1,42.07,-65.34,WHALES (NS)
1,44.156666,-61.131666,WHALES (NS)
4,43.976333,-58.987833,WHALE- LONG-FINNED PILOT
6,44.078333,-58.215,WHALE- LONG-FINNED PILOT
1,42.438333,-64.591666,DOLPHINS-WHITE-SIDED
6,44.053333,-58.361666,DOLPHINS (NS)
1,44.03,-58.32,WHALE-NORTHERN BOTTLENOSE
3,43.346666,-60.53,DOLPHINS-WHITE-SIDED
,43.882166,-58.9485,WHALE- LONG-FINNED PILOT
1,44.465,-59.828333,DOLPHINS (NS)
1,44.352666,-66.339666,WHALE-MINKE
6,44.1565,-57.350333,WHALE- LONG-FINNED PILOT
8,44.141166,-59.603833,DOLPHINS-WHITE-SIDED
1,44.337,-66.341333,WHALE-MINKE
4,42.066666,-65.406666,WHALE-BEAKED (NS)
5,44.041666,-58.33,DOLPHINS-STRIPED
1,44.242166,-66.55,WHALE-FIN
3,44.241,-66.58,WHALE-FIN
10,44.01,-58.943333,DOLPHINS-COMMON
1,44.396166,-66.296666,WHALE-MINKE
1,44.304833,-66.337666,WHALE-MINKE
1,44.3005,-66.3325,WHALE-MINKE
1,43.958333,-58.975,WHALES (NS)
1,44.329666,-66.333,WHALE-MINKE
1,44.352,-66.3385,WHALE-MINKE
4,44.063333,-58.275,WHALE-BEAKED (NS)
2,42.408333,-64.75,WHALE- LONG-FINNED PILOT
12,39.42,-72.123333,DOLPHINS-COMMON
1,43.945,-58.998333,WHALES (NS)
10,44.031666,-58.343333,DOLPHINS (NS)
2,43.850166,-58.9195,WHALE-NORTHERN BOTTLENOSE
,43.841666,-58.876666,WHALE-NORTHERN BOTTLENOSE
1,44.299833,-66.3305,WHALE-MINKE
1,44.417333,-66.2415,WHALE-MINKE
3,44.44,-57.046666,DOLPHINS (NS)
1,44.340333,-66.290833,WHALE-MINKE
1,44.296833,-66.335666,WHALE-MINKE
1,44.367166,-66.280833,WHALE-MINKE
,44.0335,-58.956166,DOLPHINS (NS)
2,43.97,-59.031666,WHALES (NS)
1,44.308666,-66.334666,WHALE-MINKE
1,44.361,-66.279666,WHALE-MINKE
1,42.47,-64.47,DOLPHINS (NS)
2,44.234833,-66.572333,WHALE-FIN
4,44.252333,-66.545166,WHALE-FIN
1,44.32433,-66.40017,PORPOISE-HARBOUR
1,44.011666,-59.146666,WHALE-NORTHERN BOTTLENOSE
6,42.416666,-64.768333,DOLPHINS (NS)
1,44.2325,-66.585833,WHALE-FIN
1,44.428666,-66.260333,WHALE-MINKE
2,44.295333,-66.343166,WHALE-MINKE
3,44.237,-66.579833,WHALE-FIN
,43.957,-58.995833,DOLPHINS (NS)
1,44.299666,-66.339833,WHALE-MINKE
1,44.329333,-66.330666,WHALE-MINKE
1,44.3005,-66.3325,WHALE-MINKE
1,44.234,-66.341166,WHALE-MINKE
1,44.394166,-66.277166,WHALE-MINKE
2,43.331666,-60.5,DOLPHINS (NS)
1,44.239,-66.5575,WHALE-FIN
1,44.382833,-66.261333,WHALE-MINKE
2,44.235166,-66.576333,WHALE-FIN
1,44.301333,-66.331833,WHALE-MINKE
16,43.355,-60.361666,DOLPHINS-WHITE-SIDED
1,44.213166,-66.571833,WHALE-FIN
1,44.394166,-66.277166,WHALE-MINKE
1,44.354833,-66.335333,WHALE-MINKE
1,44.242,-66.555166,WHALE-FIN
2,44.41,-66.285833,WHALE-MINKE
2,44.25,-66.543666,WHALE-FIN
3,44.254666,-66.561,WHALE-FIN
1,44.247,-66.544666,WHALE-FIN
2,44.233166,-66.545833,WHALE-FIN
1,44.243833,-66.565666,WHALE-FIN
1,44.3135,-66.43133,WHALE-HUMPBACK
1,44.396,-66.293333,WHALE-MINKE
5,44.348333,-57.243333,WHALE- LONG-FINNED PILOT
1,44.316666,-66.336166,WHALE-MINKE
1,44.24833,-66.541,WHALE-HUMPBACK
1,44.301166,-66.553666,WHALE-FIN
2,44.254,-66.623666,WHALE-FIN
1,44.414666,-66.275166,WHALE-MINKE
1,44.2835,-66.562,WHALE-FIN
1,44.369833,-66.281333,WHALE-MINKE
1,42.34924,-66.26944,WHALE-SEI
3,44.229333,-66.6035,WHALE-FIN
5,44.221666,-66.520833,WHALE-FIN
2,44.232,-66.555833,WHALE-FIN
1,44.277333,-66.9225,WHALE-FIN
1,44.201,-66.560333,WHALE-FIN
1,44.316166,-66.524,WHALE-FIN
2,44.406666,-66.2885,WHALE-MINKE
2,44.25183,-66.4855,WHALE-HUMPBACK
3,44.241,-66.560166,WHALE-FIN
1,44.2725,-66.514333,WHALE-FIN
1,44.3135,-66.43133,WHALE-HUMPBACK
1,44.242,-66.553,WHALE-MINKE
1,44.223166,-66.568333,WHALE-FIN
1,44.342333,-66.519666,WHALE-FIN
50,44.15183,-66.69267,DOLPHINS-WHITE-SIDED
1,44.2785,-66.9045,WHALE-HUMPBACK
1,44.276333,-66.549666,WHALE-FIN
1,44.3815,-66.357,WHALE-FIN
1,42.81896,-65.59999,DOLPHINS (NS)
1,44.248166,-66.654833,WHALE-FIN
1,44.3365,-66.288333,WHALE-MINKE
1,44.268333,-66.5175,WHALE-FIN
2,44.2395,-66.555166,WHALE-FIN
3,44.2335,-66.556166,WHALE-FIN
2,44.32717,-66.41067,PORPOISE-HARBOUR
10,42.81029,-65.59043,DOLPHINS (NS)
2,44.247666,-66.547666,WHALE-FIN
2,44.4065,-66.7205,WHALE-HUMPBACK
3,44.31683,-66.37867,WHALE-HUMPBACK
3,44.232166,-66.5655,WHALE-FIN
1,44.249,-66.5515,WHALE-FIN
4,44.278333,-66.508,WHALE-FIN
2,44.280166,-66.510166,WHALE-FIN
2,44.26783,-66.51233,WHALE-HUMPBACK
2,44.2755,-66.49233,WHALE-HUMPBACK
5,44.2245,-66.51183,PORPOISE-HARBOUR
2,44.29633,-66.348,PORPOISE-HARBOUR
1,44.30367,-66.43917,WHALE-HUMPBACK
1,44.32583,-66.3605,WHALE-HUMPBACK
1,44.2685,-66.37317,WHALE-MINKE
2,44.2865,-66.481,WHALE-HUMPBACK
3,44.3145,-66.32633,PORPOISE-HARBOUR
1,44.30983,-66.456,PORPOISE-HARBOUR
5,44.308333,-60.008333,DOLPHINS (NS)
1,44.268333,-66.525166,WHALE-FIN
1,44.297,-66.45067,WHALE-HUMPBACK
1,44.259166,-66.558666,WHALE-FIN
1,44.2505,-66.513166,WHALE-FIN
3,44.222333,-66.552666,WHALE-FIN
2,44.3205,-66.40833,WHALE-HUMPBACK
2,44.321,-66.42883,WHALE-HUMPBACK
2,44.32567,-66.365,PORPOISE-HARBOUR
2,44.33867,-66.394,PORPOISE-HARBOUR
6,44.252666,-66.515333,WHALE-FIN
1,44.358,-66.3645,WHALE-HUMPBACK
1,44.3745,-66.29433,WHALE-HUMPBACK
3,44.29817,-66.47817,WHALE-HUMPBACK
1,44.2785,-66.9045,WHALE-FIN
1,45.06522,-61.26611,OCEAN SUNFISH
2,44.43183,-66.318,PORPOISE-HARBOUR
3,44.35733,-66.52067,PORPOISE-HARBOUR
1,43.85,-58.906666,WHALE-FIN
4,44.30767,-66.442,PORPOISE-HARBOUR
2,44.276833,-66.5085,WHALE-FIN
25,44.26633,-66.433,DOLPHINS-COMMON
2,44.3245,-66.38817,WHALE-HUMPBACK
4,44.31817,-66.4435,WHALE-HUMPBACK
1,44.289,-66.34033,PORPOISE-HARBOUR
2,44.29467,-66.44033,WHALE-HUMPBACK
3,44.31833,-66.46683,WHALE-HUMPBACK
1,44.27867,-66.43617,WHALE-HUMPBACK
1,44.312833,-66.432666,WHALE-MINKE
2,44.28883,-66.35217,PORPOISE-HARBOUR
2,44.31333,-66.43433,WHALE-HUMPBACK
2,44.610166,-66.57,WHALE-HUMPBACK
2,44.22533,-66.58183,WHALE-RIGHT
1,44.30217,-66.45733,WHALE-HUMPBACK
2,44.33533,-66.38067,PORPOISE-HARBOUR
1,44.033333,-58.446666,DOLPHINS (NS)
11,44.274,-66.343,PORPOISE-HARBOUR
2,44.32417,-66.38317,PORPOISE-HARBOUR
3,44.3365,-66.37717,WHALE-HUMPBACK
3,44.26317,-66.53383,WHALE-HUMPBACK
5,44.32083,-66.37617,DOLPHINS-WHITE-SIDED
1,44.206,-58.008833,WHALE-NORTHERN BOTTLENOSE
3,44.2905,-66.3915,PORPOISE-HARBOUR
2,43.816,-58.886166,WHALE-NORTHERN BOTTLENOSE
1,44.303,-66.496666,WHALE-FIN
50,44.3565,-66.43883,DOLPHINS-WHITE-SIDED
1,44.34383,-66.38583,WHALE-HUMPBACK
1,44.32867,-66.3365,WHALE-MINKE
7,44.30167,-66.35367,PORPOISE-HARBOUR
2,44.33317,-66.3885,WHALE-FIN
1,44.006666,-58.993333,WHALE-SPERM
1,44.29283,-66.44917,WHALE-HUMPBACK
2,44.614166,-66.639,WHALE-FIN
2,44.28333,-66.4645,WHALE-HUMPBACK
1,44.198833,-57.998166,WHALE-NORTHERN BOTTLENOSE
3,44.293333,-66.474333,WHALE-HUMPBACK
1,44.329,-66.41717,WHALE-MINKE
1,44.298166,-66.444,WHALE-FIN
10,43.469666,-57.530833,DOLPHINS (NS)
1,44.32833,-66.37317,WHALE-HUMPBACK
2,44.39367,-66.73383,WHALE-HUMPBACK
3,44.280333,-66.492666,WHALE-FIN
2,44.32217,-66.40767,WHALE-HUMPBACK
1,44.345833,-66.400333,WHALE-FIN
2,44.2545,-66.48733,WHALE-HUMPBACK
1,43.864333,-58.705833,WHALE-FIN
2,44.323,-66.3825,WHALE-HUMPBACK
25,44.308333,-57.48,WHALE- LONG-FINNED PILOT
1,43.895,-58.996666,WHALE-SPERM
2,44.32533,-66.363,WHALE-HUMPBACK
1,43.0435,-59.1645,SEALS (NS)
15,43.912,-58.897,DOLPHINS-WHITE-SIDED
2,44.38217,-66.35367,WHALE-HUMPBACK
1,43.8055,-58.916833,WHALE-NORTHERN BOTTLENOSE
2,44.608333,-66.638166,WHALE-HUMPBACK
1,44.2815,-66.498666,WHALE-FIN
2,43.930166,-58.9825,WHALE-NORTHERN BOTTLENOSE
0,43.986,-58.972833,WHALE-NORTHERN BOTTLENOSE
1,43.615,-59.405,DOLPHINS-COMMON
3,44.3055,-66.457833,WHALE-FIN
1,44.362833,-66.297833,WHALE-FIN
7,44.566666,-66.5,WHALE-RIGHT
17,44.26633,-66.433,DOLPHINS-WHITE-SIDED
2,44.31567,-66.377,WHALE-HUMPBACK
2,44.269833,-66.505666,WHALE-FIN
1,44.3155,-66.440666,WHALE-FIN
1,44.726666,-66.381666,WHALE-RIGHT
2,44.2955,-66.43967,WHALE-HUMPBACK
1,44.248666,-66.501166,WHALE-FIN
1,44.295166,-66.4635,WHALE-FIN
1,44.3165,-66.386666,WHALE-FIN
2,44.265,-66.505,WHALE-FIN
1,44.329166,-66.4045,WHALE-FIN
0,43.905166,-58.966,WHALE-NORTHERN BOTTLENOSE
2,43.964333,-58.984,WHALE-NORTHERN BOTTLENOSE
4,44.592333,-66.607,WHALE-FIN
1,44.285666,-66.485166,WHALE-FIN
1,44.001666,-59.065,WHALE-SPERM
2,43.87,-58.921666,WHALE-NORTHERN BOTTLENOSE
40,44.265,-66.629,DOLPHINS-WHITE-SIDED
8,43.33,-60.553333,DOLPHINS (NS)
2,44.597333,-66.622666,WHALE-HUMPBACK
1,43.807166,-58.878166,WHALES (NS)
1,45.123666,-59.361666,WHALES (NS)
2,44.3255,-66.402333,WHALE-FIN
1,44.288,-66.468333,WHALE-FIN
2,44.094333,-66.485666,WHALE-FIN
1,44.407833,-66.2795,WHALE-FIN
1,44.289,-66.46,WHALE-FIN
14,44.320666,-66.365666,DOLPHINS-WHITE-SIDED
1,44.297,-66.465,WHALE-FIN
63,44.263,-66.5305,DOLPHINS-WHITE-SIDED
1,44.656666,-59.733333,WHALES (NS)
1,44.316666,-66.433833,WHALE-FIN
1,44.298833,-66.482333,WHALE-FIN
1,44.434166,-66.253,WHALE-FIN
4,44.352833,-66.3035,WHALE-FIN
25,44.201666,-66.511166,DOLPHINS-WHITE-SIDED
2,43.845166,-58.883666,WHALE-NORTHERN BOTTLENOSE
1,44.333666,-66.4295,WHALE-FIN
5,44.290833,-66.487333,WHALE-FIN
1,44.378166,-66.382833,WHALE-FIN
0,43.866666,-58.926666,WHALE-NORTHERN BOTTLENOSE
1,44.313666,-66.422,WHALE-FIN
1,42.27747,-66.53188,OCEAN SUNFISH
2,44.278,-66.492,WHALE-FIN
2,44.396166,-66.4255,WHALE-FIN
2,44.283666,-66.506333,WHALE-FIN
