individualCount,eventID,decimalLatitude,decimalLongitude,vernacularName
1,33242,44.676333,-66.435166,WHALE-RIGHT
1,33238,44.549166,-66.588833,WHALE-RIGHT
1,33225,44.355833,-66.392333,WHALE-RIGHT
1,33268,44.357166,-66.339,WHALE-RIGHT
1,33230,44.241,-66.551333,WHALE-RIGHT
1,33275,44.281833,-66.485,WHALE-RIGHT
1,33234,44.366,-66.700666,WHALE-RIGHT
1,33246,44.275833,-66.442833,WHALE-RIGHT
1,33239,44.450833,-66.412,WHALE-RIGHT
1,33251,44.552166,-66.397666,WHALE-RIGHT
1,33210,44.454,-66.268666,WHALE-RIGHT
1,33217,44.52,-66.5485,WHALE-RIGHT
1,33218,44.493666,-66.544,WHALE-RIGHT
1,33228,44.258333,-66.81,WHALE-RIGHT
1,33257,44.657166,-66.371166,WHALE-RIGHT
1,33249,44.342833,-66.3505,WHALE-RIGHT
1,33215,44.123833,-67.167333,WHALE-RIGHT
1,33212,44.301833,-66.397166,WHALE-RIGHT
1,33220,44.327666,-66.448166,WHALE-RIGHT
1,118673,44.846166,-66.736333,WHALE-RIGHT
1,117231,47.922166,-65.373,WHALE-RIGHT
1,118066,44.964666,-66.874166,WHALE-RIGHT
1,117219,47.029833,-60.559333,WHALE-RIGHT
1,117230,43.651666,-68.791666,WHALE-RIGHT
1,117224,43.751666,-66.73,WHALE-RIGHT
1,117283,42.735,-65.385,WHALE-RIGHT
1,117226,43.665,-68.555,WHALE-RIGHT
1,117222,43.660666,-68.651833,WHALE-RIGHT
1,117223,43.672166,-68.353833,WHALE-RIGHT
1,117216,44.333333,-63.866666,WHALE-RIGHT
1,117221,43.647333,-68.877666,WHALE-RIGHT
1,117228,43.665,-68.555,WHALE-RIGHT
1,117227,43.665,-68.555,WHALE-RIGHT
1,117284,43.211666,-65.063333,WHALE-RIGHT
1,117220,47.0415,-60.414166,WHALE-RIGHT
1,118779,44.976333,-66.845,WHALE-RIGHT
1,119281,44.9395,-66.839333,WHALE-RIGHT
1,119211,44.911833,-66.7755,WHALE-RIGHT
1,119738,42.336333,-39.402833,WHALE-RIGHT
1,119058,44.989,-66.853333,WHALE-RIGHT
1,118767,44.9165,-66.764,WHALE-RIGHT
1,23272,44.698666,-66.542333,WHALE-RIGHT
1,23280,44.615833,-66.415166,WHALE-RIGHT
1,23261,44.681666,-66.453333,WHALE-RIGHT
1,23256,44.662166,-66.502833,WHALE-RIGHT
1,23274,44.666666,-66.479333,WHALE-RIGHT
1,23255,44.6775,-66.429666,WHALE-RIGHT
1,23268,44.651333,-66.465166,WHALE-RIGHT
1,23269,44.645166,-66.466833,WHALE-RIGHT
1,23223,44.628,-66.531666,WHALE-RIGHT
1,23279,44.611333,-66.403833,WHALE-RIGHT
1,23260,44.682833,-66.447166,WHALE-RIGHT
1,23276,44.6805,-66.4875,WHALE-RIGHT
1,23242,44.664333,-66.423666,WHALE-RIGHT
1,23282,44.620833,-66.4345,WHALE-RIGHT
1,23213,44.6185,-66.648166,WHALE-RIGHT
1,23229,44.659666,-66.538833,WHALE-RIGHT
1,23248,44.632666,-66.5835,WHALE-RIGHT
1,23221,44.6265,-66.525833,WHALE-RIGHT
1,23277,44.673333,-66.4655,WHALE-RIGHT
1,23271,44.676333,-66.541666,WHALE-RIGHT
1,23217,44.604333,-66.490333,WHALE-RIGHT
1,23250,44.663833,-66.514,WHALE-RIGHT
1,23234,44.554,-66.554,WHALE-RIGHT
1,23266,44.658333,-66.439333,WHALE-RIGHT
1,23227,44.635666,-66.503666,WHALE-RIGHT
1,23264,44.708166,-66.443166,WHALE-RIGHT
1,23240,44.6455,-66.4465,WHALE-RIGHT
1,23239,44.661166,-66.597166,WHALE-RIGHT
1,23245,44.628333,-66.522666,WHALE-RIGHT
1,23237,44.646333,-66.557666,WHALE-RIGHT
1,23226,44.547333,-66.5265,WHALE-RIGHT
1,23206,44.567333,-66.507666,WHALE-RIGHT
1,23253,44.689166,-66.425833,WHALE-RIGHT
1,23232,44.573666,-66.4595,WHALE-RIGHT
1,23215,44.611,-66.644333,WHALE-RIGHT
1,23247,44.671833,-66.620333,WHALE-RIGHT
1,23208,44.652166,-66.459333,WHALE-RIGHT
1,23224,44.5675,-66.511833,WHALE-RIGHT
1,23258,44.68,-66.455666,WHALE-RIGHT
1,23216,44.612333,-66.493333,WHALE-RIGHT
1,23211,44.645166,-66.4745,WHALE-RIGHT
1,23205,44.55,-66.6,WHALE-RIGHT
1,23231,44.569333,-66.518833,WHALE-RIGHT
1,23243,44.7275,-66.5555,WHALE-RIGHT
1,23235,44.649833,-66.501833,WHALE-RIGHT
1,23218,44.606333,-66.492333,WHALE-RIGHT
1,23263,44.7035,-66.484166,WHALE-RIGHT
1,23251,44.6605,-66.502333,WHALE-RIGHT
1,23212,44.6695,-66.484833,WHALE-RIGHT
1,23220,44.6305,-66.518666,WHALE-RIGHT
1,23210,44.63,-66.469833,WHALE-RIGHT
1,23209,44.6545,-66.431333,WHALE-RIGHT
1,23207,44.618333,-66.523333,WHALE-RIGHT
1,23219,44.6355,-66.528,WHALE-RIGHT
1,23214,44.611666,-66.644333,WHALE-RIGHT
1,22786,44.161666,-67.107166,WHALE-RIGHT
1,20028,44.276833,-66.501833,WHALE-RIGHT
1,20032,44.380166,-66.442833,WHALE-RIGHT
1,25794,44.606666,-66.4965,WHALE-RIGHT
1,25796,44.624166,-66.487666,WHALE-RIGHT
1,25772,44.275,-66.356666,WHALE-RIGHT
1,25791,44.627166,-66.414833,WHALE-RIGHT
1,25798,44.6295,-66.481333,WHALE-RIGHT
1,25790,44.622833,-66.423666,WHALE-RIGHT
1,25799,44.411666,-66.391666,WHALE-RIGHT
1,25793,44.589166,-66.507166,WHALE-RIGHT
1,25782,44.253166,-67.0425,WHALE-RIGHT
1,25773,44.2315,-66.553666,WHALE-RIGHT
1,25775,44.5425,-66.502333,WHALE-RIGHT
1,16020,41.871166,-65.9,WHALE-RIGHT
1,15912,44.401166,-66.693333,WHALE-RIGHT
1,15728,41.941,-65.7695,WHALE-RIGHT
1,15142,42.683333,-64.3,WHALE-RIGHT
1,14963,42.966666,-61.933333,WHALE-RIGHT
1,14942,42.833333,-62.783333,WHALE-RIGHT
1,19000,44.66,-66.494833,WHALE-RIGHT
1,18994,44.586666,-66.608333,WHALE-RIGHT
1,19012,44.601666,-66.479333,WHALE-RIGHT
1,18998,44.626666,-66.472666,WHALE-RIGHT
1,18987,44.676666,-66.457833,WHALE-RIGHT
1,18986,44.66,-66.496833,WHALE-RIGHT
1,18997,44.626666,-66.478333,WHALE-RIGHT
1,18990,44.686666,-66.454333,WHALE-RIGHT
1,18991,44.688333,-66.490666,WHALE-RIGHT
1,18988,44.683333,-66.449,WHALE-RIGHT
1,19014,44.618333,-66.502333,WHALE-RIGHT
1,18999,44.66,-66.489166,WHALE-RIGHT
1,18992,44.688333,-66.496833,WHALE-RIGHT
1,19015,44.665,-66.591166,WHALE-RIGHT
1,19001,44.655,-66.498333,WHALE-RIGHT
1,18995,44.583333,-66.6045,WHALE-RIGHT
1,19018,44.64,-66.5675,WHALE-RIGHT
1,18993,44.561666,-66.581833,WHALE-RIGHT
1,18984,44.653333,-66.4965,WHALE-RIGHT
1,19017,44.651666,-66.546166,WHALE-RIGHT
1,18989,44.681666,-66.452666,WHALE-RIGHT
1,18996,44.56,-66.578833,WHALE-RIGHT
1,18983,44.813333,-66.735833,WHALE-RIGHT
1,18985,44.651666,-66.489166,WHALE-RIGHT
1,14778,42.833333,-62.9,WHALE-RIGHT
1,12452,42.83,-65.6,WHALE-RIGHT
1,10170,44.294166,-66.573333,WHALE-RIGHT
1,9788,44.262166,-66.472333,WHALE-RIGHT
1,9778,44.263,-66.3465,WHALE-RIGHT
1,9787,44.280666,-66.342166,WHALE-RIGHT
1,9762,44.3805,-66.294333,WHALE-RIGHT
1,9766,44.352166,-66.302,WHALE-RIGHT
1,9308,44.308,-66.3645,WHALE-RIGHT
1,4291,44.437333,-66.448166,WHALE-RIGHT
1,3954,44.3395,-66.339,WHALE-RIGHT
1,2738,44.584166,-66.596,WHALE-RIGHT
1,9917,44.3185,-66.466,WHALE-RIGHT
1,10593,44.521166,-66.432,WHALE-RIGHT
1,10597,44.516666,-66.433166,WHALE-RIGHT
1,10588,44.4905,-66.412,WHALE-RIGHT
1,10592,44.521166,-66.432,WHALE-RIGHT
1,10586,44.4595,-66.399666,WHALE-RIGHT
1,10590,44.5145,-66.422,WHALE-RIGHT
1,10589,44.498333,-66.410166,WHALE-RIGHT
1,10587,44.4595,-66.399666,WHALE-RIGHT
1,10596,44.528,-66.434333,WHALE-RIGHT
1,10411,44.384166,-66.393333,WHALE-RIGHT
1,8513,44.7065,-66.438,WHALE-RIGHT
1,8512,44.7065,-66.438,WHALE-RIGHT
1,8511,44.7065,-66.438,WHALE-RIGHT
1,8402,44.933333,-66.883333,WHALE-RIGHT
1,8400,42.733333,-65.216666,WHALE-RIGHT
1,8014,44.5,-66.5,WHALE-RIGHT
1,8112,44.591666,-66.555,WHALE-RIGHT
1,7773,44.698333,-66.321666,WHALE-RIGHT
1,7772,44.726666,-66.335,WHALE-RIGHT
1,7853,44.416666,-66.488333,WHALE-RIGHT
1,7775,44.691666,-66.32,WHALE-RIGHT
1,7770,44.718333,-66.316666,WHALE-RIGHT
1,7518,43.986666,-66.9,WHALE-RIGHT
1,7581,44,-67,WHALE-RIGHT
1,7556,44.093333,-66.96,WHALE-RIGHT
1,7515,43.986666,-66.936666,WHALE-RIGHT
1,7558,44.068333,-66.96,WHALE-RIGHT
1,7555,44.085,-66.965,WHALE-RIGHT
1,7514,43.985,-66.966666,WHALE-RIGHT
1,7452,44.584666,-66.428,WHALE-RIGHT
1,7460,44.667166,-66.483166,WHALE-RIGHT
1,7447,44.666,-66.497333,WHALE-RIGHT
1,7445,44.585166,-66.534666,WHALE-RIGHT
1,7450,44.581666,-66.390333,WHALE-RIGHT
1,7420,44.674,-66.478333,WHALE-RIGHT
1,7444,44.5845,-66.469166,WHALE-RIGHT
1,7449,44.582,-66.382833,WHALE-RIGHT
1,7431,44.581833,-66.532666,WHALE-RIGHT
1,7453,44.584166,-66.437666,WHALE-RIGHT
1,7427,44.498333,-66.409,WHALE-RIGHT
1,7439,44.751333,-66.558333,WHALE-RIGHT
1,7432,44.587666,-66.524166,WHALE-RIGHT
1,7435,44.666333,-66.489833,WHALE-RIGHT
1,7436,44.666333,-66.504333,WHALE-RIGHT
1,7424,44.501333,-66.596,WHALE-RIGHT
1,7425,44.505666,-66.594333,WHALE-RIGHT
1,7416,44.653666,-66.576666,WHALE-RIGHT
1,7428,44.502833,-66.413166,WHALE-RIGHT
1,7421,44.685,-66.482333,WHALE-RIGHT
1,7417,44.665,-66.476166,WHALE-RIGHT
1,8678,44.738333,-66.66,WHALE-RIGHT
1,8695,44.643333,-66.441333,WHALE-RIGHT
1,8675,44.632833,-66.389333,WHALE-RIGHT
1,8689,44.595,-66.481666,WHALE-RIGHT
1,8641,44.593833,-66.587,WHALE-RIGHT
1,8687,44.605,-66.49,WHALE-RIGHT
1,8649,44.655333,-66.4975,WHALE-RIGHT
1,8588,44.661,-66.560333,WHALE-RIGHT
1,8550,44.701333,-66.495,WHALE-RIGHT
1,8558,44.615333,-66.497333,WHALE-RIGHT
1,8547,44.719333,-66.603166,WHALE-RIGHT
1,8522,44.620833,-66.519666,WHALE-RIGHT
1,8538,44.670833,-66.478,WHALE-RIGHT
1,8521,44.6385,-66.520833,WHALE-RIGHT
1,6715,44.31,-66.373333,WHALE-RIGHT
1,6639,44.370833,-60.600833,WHALE-RIGHT
1,6666,42.980166,-63.407333,WHALE-RIGHT
1,6665,42.9035,-63.3425,WHALE-RIGHT
1,6515,43.65,-59.876666,WHALE-RIGHT
1,6536,43.628333,-60.036666,WHALE-RIGHT
1,6520,43.568333,-60.056666,WHALE-RIGHT
1,6512,43.768333,-59.868333,WHALE-RIGHT
1,6426,44.926833,-56.188666,WHALE-RIGHT
1,5915,42.25,-66.383333,WHALE-RIGHT
1,5892,42.25,-66.383333,WHALE-RIGHT
1,5886,44.333333,-66.25,WHALE-RIGHT
1,5887,44.266666,-66.983333,WHALE-RIGHT
1,5889,44.216666,-67.05,WHALE-RIGHT
1,7130,42.623333,-62.953333,WHALE-RIGHT
1,6895,44.773833,-66.733666,WHALE-RIGHT
1,6884,44.55,-66.383333,WHALE-RIGHT
1,6879,44.706666,-61.681666,WHALE-RIGHT
1,6896,48.119333,-69.672166,WHALE-RIGHT
1,4309,44.519166,-66.408,WHALE-RIGHT
1,4308,44.5195,-66.407833,WHALE-RIGHT
1,4293,44.346666,-66.443333,WHALE-RIGHT
1,4241,44.390833,-66.3425,WHALE-RIGHT
1,4305,44.498333,-66.385,WHALE-RIGHT
1,4269,44.5015,-66.1785,WHALE-RIGHT
1,4244,44.386666,-66.3405,WHALE-RIGHT
1,4172,44.278833,-66.396166,WHALE-RIGHT
1,4122,44.289833,-66.474166,WHALE-RIGHT
1,4154,44.308333,-66.433166,WHALE-RIGHT
1,4157,44.180166,-66.447333,WHALE-RIGHT
1,4130,44.269,-66.461333,WHALE-RIGHT
1,4123,44.294,-66.459333,WHALE-RIGHT
1,4129,44.269,-66.461333,WHALE-RIGHT
1,4138,44.306666,-66.4095,WHALE-RIGHT
1,4155,44.3145,-66.426833,WHALE-RIGHT
1,4145,44.301666,-66.354,WHALE-RIGHT
1,4131,44.269,-66.461333,WHALE-RIGHT
1,4044,44.357,-66.334666,WHALE-RIGHT
1,4124,44.290166,-66.465333,WHALE-RIGHT
1,4036,44.2305,-66.521166,WHALE-RIGHT
1,4015,44.265,-66.474,WHALE-RIGHT
1,4043,44.335833,-66.324166,WHALE-RIGHT
1,4042,44.335833,-66.324166,WHALE-RIGHT
1,3792,44.370166,-66.299833,WHALE-RIGHT
1,3769,44.288166,-66.3575,WHALE-RIGHT
1,3727,44.402166,-66.3655,WHALE-RIGHT
1,3693,44.333,-66.372166,WHALE-RIGHT
1,5423,42.966666,-62.233333,WHALE-RIGHT
1,5222,45.006666,-59.233333,WHALE-RIGHT
1,2893,44.595666,-66.536,WHALE-RIGHT
1,2854,44.639333,-66.540833,WHALE-RIGHT
1,2894,44.592166,-66.540166,WHALE-RIGHT
1,2859,44.5995,-66.429333,WHALE-RIGHT
1,2850,44.652333,-66.6315,WHALE-RIGHT
1,2852,44.641333,-66.605,WHALE-RIGHT
1,2863,44.597666,-66.434166,WHALE-RIGHT
1,2892,44.603166,-66.5355,WHALE-RIGHT
1,2868,44.628333,-66.475,WHALE-RIGHT
1,2867,44.6205,-66.4615,WHALE-RIGHT
1,2861,44.599833,-66.436666,WHALE-RIGHT
1,2825,44.698833,-66.481,WHALE-RIGHT
1,2759,44.579333,-66.581333,WHALE-RIGHT
1,2699,44.643166,-66.431333,WHALE-RIGHT
1,2663,44.636166,-66.6475,WHALE-RIGHT
1,2666,44.650833,-66.517,WHALE-RIGHT
1,2658,44.6195,-66.504,WHALE-RIGHT
1,2606,44.703666,-66.442166,WHALE-RIGHT
1,2588,44.7275,-66.609166,WHALE-RIGHT
1,2587,44.724333,-66.619,WHALE-RIGHT
1,2464,44.662833,-66.551666,WHALE-RIGHT
1,2476,44.6575,-66.524666,WHALE-RIGHT
1,2472,44.667,-66.514,WHALE-RIGHT
1,2424,44.613,-66.572833,WHALE-RIGHT
1,2368,44.607833,-66.545833,WHALE-RIGHT
1,2370,44.607333,-66.538333,WHALE-RIGHT
1,2372,44.609833,-66.550833,WHALE-RIGHT
1,2367,44.610166,-66.549166,WHALE-RIGHT
1,2300,44.716,-66.693666,WHALE-RIGHT
1,2269,44.568333,-66.5625,WHALE-RIGHT
1,2371,44.607166,-66.555,WHALE-RIGHT
1,2289,44.588,-66.611,WHALE-RIGHT
1,2271,44.5565,-66.568333,WHALE-RIGHT
1,2272,44.544333,-66.573166,WHALE-RIGHT
1,2267,44.571666,-66.568166,WHALE-RIGHT
1,2273,44.5365,-66.5785,WHALE-RIGHT
1,2049,44.628166,-66.430833,WHALE-RIGHT
1,2051,44.6305,-66.44,WHALE-RIGHT
1,2053,44.640333,-66.470333,WHALE-RIGHT
1,1917,44.583833,-66.570666,WHALE-RIGHT
1,1913,44.558333,-66.5125,WHALE-RIGHT
1,1914,44.567,-66.535833,WHALE-RIGHT
1,1835,44.568166,-66.5675,WHALE-RIGHT
1,1912,44.574833,-66.512833,WHALE-RIGHT
1,1831,44.576666,-66.594666,WHALE-RIGHT
1,1873,44.555666,-66.533166,WHALE-RIGHT
1,1753,44.565833,-66.5585,WHALE-RIGHT
1,1701,44.570166,-66.526166,WHALE-RIGHT
1,1755,44.587833,-66.524,WHALE-RIGHT
1,3554,43.554,-66.525,WHALE-RIGHT
1,3555,43.514,-66.397,WHALE-RIGHT
1,3546,44.601,-66.541,WHALE-RIGHT
1,3556,43.526,-66.434,WHALE-RIGHT
1,3547,43.574,-66.587,WHALE-RIGHT
1,3529,43.598,-67.706,WHALE-RIGHT
1,3548,43.576,-66.593,WHALE-RIGHT
1,3539,44.4,-66.583,WHALE-RIGHT
1,3530,43.598,-67.706,WHALE-RIGHT
1,3542,43.578,-67,WHALE-RIGHT
1,3521,44.007,-67.909,WHALE-RIGHT
1,3550,44.507,-66.532,WHALE-RIGHT
1,3528,43.592,-67.503,WHALE-RIGHT
1,3531,44.002,-67.901,WHALE-RIGHT
1,3522,44.1,-67.114,WHALE-RIGHT
1,3552,44.3,-67.165,WHALE-RIGHT
1,3540,44.404,-67.003,WHALE-RIGHT
1,3496,44.505,-67.256,WHALE-RIGHT
1,3510,43.559,-66.54,WHALE-RIGHT
1,3502,43.544,-66.491,WHALE-RIGHT
1,3523,43.592,-67.407,WHALE-RIGHT
1,3495,43.588,-67.303,WHALE-RIGHT
1,3517,43.588,-67.402,WHALE-RIGHT
1,3488,43.549,-67.104,WHALE-RIGHT
1,3525,43.59,-67.407,WHALE-RIGHT
1,3535,44.401,-67.904,WHALE-RIGHT
1,3489,43.54,-67.804,WHALE-RIGHT
1,3536,44.202,-67.104,WHALE-RIGHT
1,3491,43.59,-67.401,WHALE-RIGHT
1,3538,44.307,-66.568,WHALE-RIGHT
1,3490,43.511,-67.004,WHALE-RIGHT
1,3514,43.569,-66.572,WHALE-RIGHT
1,3457,44.006,-67.906,WHALE-RIGHT
1,3541,44.502,-67.407,WHALE-RIGHT
1,3456,44.1,-67.112,WHALE-RIGHT
1,3520,43.59,-67.403,WHALE-RIGHT
1,3444,44.4,-67.204,WHALE-RIGHT
1,3492,44.109,-67.136,WHALE-RIGHT
1,3484,43.511,-67.007,WHALE-RIGHT
1,3443,44.206,-67.159,WHALE-RIGHT
1,3509,44.004,-67.805,WHALE-RIGHT
1,3494,44.101,-67.4,WHALE-RIGHT
1,3482,44.309,-66.491,WHALE-RIGHT
1,3435,44.102,-67.381,WHALE-RIGHT
1,3453,44.006,-67.9,WHALE-RIGHT
1,3526,43.59,-67.407,WHALE-RIGHT
1,3487,43.534,-67.7,WHALE-RIGHT
1,3465,44.5,-66.523,WHALE-RIGHT
1,3438,43.54,-66.46,WHALE-RIGHT
1,3470,44.206,-66.458,WHALE-RIGHT
1,3480,44.508,-66.537,WHALE-RIGHT
1,3455,43.548,-67.905,WHALE-RIGHT
1,3483,44.309,-66.491,WHALE-RIGHT
1,3485,43.505,-66.576,WHALE-RIGHT
1,3486,43.502,-66.56,WHALE-RIGHT
1,3442,44.009,-67.808,WHALE-RIGHT
1,3436,44.135,-67.489,WHALE-RIGHT
1,3493,43.569,-66.57,WHALE-RIGHT
1,3434,43.485,-66.287,WHALE-RIGHT
1,3439,43.513,-66.388,WHALE-RIGHT
1,3437,44.12,-67.432,WHALE-RIGHT
1,3454,44.1,-67.909,WHALE-RIGHT
1,3125,44.573833,-66.4825,WHALE-RIGHT
1,3120,44.594166,-66.497,WHALE-RIGHT
1,3128,44.5715,-66.480166,WHALE-RIGHT
1,3022,44.598666,-66.425666,WHALE-RIGHT
1,3080,44.7115,-66.364333,WHALE-RIGHT
1,3023,44.602333,-66.426666,WHALE-RIGHT
1,358,44.702333,-66.4825,WHALE-RIGHT
1,349,44.596333,-66.526,WHALE-RIGHT
1,362,44.745666,-66.4775,WHALE-RIGHT
1,359,44.707666,-66.484333,WHALE-RIGHT
1,3029,44.632666,-66.433666,WHALE-RIGHT
1,350,44.600833,-66.525333,WHALE-RIGHT
1,361,44.744,-66.478166,WHALE-RIGHT
1,331,44.571666,-66.564666,WHALE-RIGHT
1,378,44.749833,-66.602333,WHALE-RIGHT
1,316,44.375166,-66.400333,WHALE-RIGHT
1,363,44.748333,-66.476166,WHALE-RIGHT
1,308,42.836333,-65.935666,WHALE-RIGHT
1,1111,44.720666,-66.7015,WHALE-RIGHT
1,1060,44.553833,-66.643333,WHALE-RIGHT
1,1495,44.5665,-66.609333,WHALE-RIGHT
1,629,44.607833,-66.437333,WHALE-RIGHT
1,630,44.609166,-66.440333,WHALE-RIGHT
1,619,44.596833,-66.45,WHALE-RIGHT
1,616,44.601166,-66.446166,WHALE-RIGHT
1,626,44.614333,-66.441166,WHALE-RIGHT
1,618,44.5995,-66.4475,WHALE-RIGHT
1,614,44.607333,-66.441,WHALE-RIGHT
1,631,44.611333,-66.443333,WHALE-RIGHT
1,617,44.600666,-66.4965,WHALE-RIGHT
1,633,44.628333,-66.434666,WHALE-RIGHT
1,609,44.671166,-66.4375,WHALE-RIGHT
1,574,44.661666,-66.464,WHALE-RIGHT
1,573,44.724166,-66.473333,WHALE-RIGHT
1,560,44.6295,-66.494666,WHALE-RIGHT
1,577,44.608833,-66.506833,WHALE-RIGHT
1,570,44.608333,-66.543333,WHALE-RIGHT
1,568,44.635,-66.4995,WHALE-RIGHT
1,548,44.6005,-66.4945,WHALE-RIGHT
1,547,44.658333,-66.508333,WHALE-RIGHT
1,543,44.675,-66.526666,WHALE-RIGHT
1,555,44.628,-66.448833,WHALE-RIGHT
1,535,44.673333,-66.5,WHALE-RIGHT
1,545,44.669666,-66.528333,WHALE-RIGHT
1,533,44.666666,-66.5,WHALE-RIGHT
1,542,44.841666,-66.519,WHALE-RIGHT
1,532,44.6725,-66.490833,WHALE-RIGHT
1,546,44.658333,-66.508333,WHALE-RIGHT
1,541,44.675,-66.513166,WHALE-RIGHT
1,538,44.666666,-66.5,WHALE-RIGHT
1,544,44.6675,-66.521666,WHALE-RIGHT
1,536,44.671666,-66.511666,WHALE-RIGHT
1,540,44.675,-66.513166,WHALE-RIGHT
1,556,44.636166,-66.419,WHALE-RIGHT
1,520,44.628,-66.419,WHALE-RIGHT
1,527,44.687333,-66.387,WHALE-RIGHT
1,512,44.562833,-66.442333,WHALE-RIGHT
1,526,44.6685,-66.448,WHALE-RIGHT
1,529,44.681666,-66.43,WHALE-RIGHT
1,524,44.641333,-66.4915,WHALE-RIGHT
1,522,44.635666,-66.496666,WHALE-RIGHT
1,523,44.635666,-66.496666,WHALE-RIGHT
1,525,44.6615,-66.443666,WHALE-RIGHT
1,528,44.685,-66.405666,WHALE-RIGHT
75,122552,65.183333,-30.033333,WHALE-SPERM
11,5754,42.05,-60.733333,WHALE-SPERM
10,12510,42.5,-63.27,WHALE-SPERM
8,121896,42.566333,-63.336667,WHALE-SPERM
8,12513,42.42,-63.03,WHALE-SPERM
8,5124,44.666666,-48.9,WHALE-SPERM
7,122094,42.277833,-61.968,WHALE-SPERM
6,12512,42.5,-63.45,WHALE-SPERM
6,12506,42.78,-63.15,WHALE-SPERM
6,12508,42.45,-63.23,WHALE-SPERM
6,12511,42.45,-63.33,WHALE-SPERM
6,12628,42.8,-63.12,WHALE-SPERM
6,12611,42.83,-63.7,WHALE-SPERM
6,12613,42.83,-63.7,WHALE-SPERM
6,3289,66.75,-58.95,WHALE-SPERM
5,133916,42.25817,-61.97483,WHALE-SPERM
5,122523,63.266667,-56.9,WHALE-SPERM
5,121892,42.569333,-62.079667,WHALE-SPERM
5,113546,48.509,-45.977666,WHALE-SPERM
5,12618,42.82,-63.87,WHALE-SPERM
5,12555,42.95,-62.28,WHALE-SPERM
4,133785,42.04,-62.91883,WHALE-SPERM
4,133761,42.2405,-62.35133,WHALE-SPERM
4,133758,42.26517,-62.33017,WHALE-SPERM
4,133760,42.23583,-62.37017,WHALE-SPERM
4,133792,42.03667,-62.97283,WHALE-SPERM
4,131287,51.3993,-54.7949,WHALE-SPERM
4,122104,42.244167,-62.013333,WHALE-SPERM
4,122105,42.3405,-62.069,WHALE-SPERM
4,15721,43.633333,-52.166666,WHALE-SPERM
4,3277,66.75,-58.95,WHALE-SPERM
4,3295,66.766666,-59.083333,WHALE-SPERM
4,3285,66.75,-59.066666,WHALE-SPERM
4,3280,66.75,-59.05,WHALE-SPERM
3,133935,42.33683,-61.65767,WHALE-SPERM
3,121898,42.53333,-62.133667,WHALE-SPERM
3,116684,44.483333,-57.15,WHALE-SPERM
3,114759,48.181,-47.544166,WHALE-SPERM
3,101649,43.946666,-58.986666,WHALE-SPERM
3,101523,43.976666,-59,WHALE-SPERM
3,90599,35.848333,-74.416666,WHALE-SPERM
3,6447,42,-62.15,WHALE-SPERM
3,5740,42.55,-61.35,WHALE-SPERM
3,5624,43.561666,-60.283666,WHALE-SPERM
3,3279,66.666666,-58.916666,WHALE-SPERM
3,3288,66.766666,-59,WHALE-SPERM
3,3293,66.733333,-58.883333,WHALE-SPERM
3,3294,66.733333,-59.133333,WHALE-SPERM
3,3275,66.75,-58.966666,WHALE-SPERM
2,100602,43.985,-59.001666,WHALE-SPERM
2,43008,44.2965,-66.509833,WHALE-SPERM
2,43003,44.227333,-66.601833,WHALE-SPERM
2,113490,48.607,-58.770666,WHALE-SPERM
2,133884,42.179,-61.90833,WHALE-SPERM
2,133836,42.29467,-61.808,WHALE-SPERM
2,133789,42.2455,-62.22467,WHALE-SPERM
2,133889,42.11967,-62.10317,WHALE-SPERM
2,131915,41.8616,-66.0228,WHALE-SPERM
2,121995,42.133,-63.179333,WHALE-SPERM
2,121679,42.155,-66.04,WHALE-SPERM
2,121891,42.238667,-63.267833,WHALE-SPERM
2,121893,42.491833,-62.395667,WHALE-SPERM
2,122097,42.266833,-62.0605,WHALE-SPERM
2,119695,38.2525,-72.598333,WHALE-SPERM
2,116295,43.5925,-59.050333,WHALE-SPERM
2,113886,48.607,-58.770666,WHALE-SPERM
2,114893,41.88,-65.538333,WHALE-SPERM
2,116269,44.102833,-59.225833,WHALE-SPERM
2,101409,44.02,-59.013333,WHALE-SPERM
2,101391,44.07,-59.075,WHALE-SPERM
2,101382,44.103333,-59.066666,WHALE-SPERM
2,101367,44.096666,-59.088333,WHALE-SPERM
2,101339,44.085,-59.076666,WHALE-SPERM
2,100703,43.973333,-59.001666,WHALE-SPERM
2,90675,44.913333,-54.53,WHALE-SPERM
2,100697,43.911666,-58.98,WHALE-SPERM
2,100700,43.955,-58.985,WHALE-SPERM
2,100696,43.911666,-58.99,WHALE-SPERM
2,100618,43.998333,-59.035,WHALE-SPERM
2,100597,43.856666,-58.945,WHALE-SPERM
2,100603,43.925,-58.973333,WHALE-SPERM
2,90534,42.766666,-62.7,WHALE-SPERM
2,100394,43.928333,-58.982166,WHALE-SPERM
2,100396,43.890166,-58.659833,WHALE-SPERM
2,100398,43.9065,-58.964833,WHALE-SPERM
2,100231,43.948333,-59,WHALE-SPERM
2,82248,41.816666,-54.266666,WHALE-SPERM
2,82249,41.75,-52.433333,WHALE-SPERM
2,82250,42.15,-53.066666,WHALE-SPERM
2,117176,41.766666,-64.066666,WHALE-SPERM
2,15719,44.066666,-52.983333,WHALE-SPERM
2,12561,43.15,-62.75,WHALE-SPERM
2,12567,42.8,-63.18,WHALE-SPERM
2,12539,42.83,-63.67,WHALE-SPERM
2,12223,43.5,-62.25,WHALE-SPERM
